Timestamp,MAC_Address,Frame_Number,RSSI,Data_Size,Raw_Hex_Data,frame_count,Temps (s),frame_type,vbat,mean_mag_z,sd_mag_z,mean_acc,sd_acc,max_acc,mean_mag_z_T,sd_mag_z_T,mean_acc_ms2,sd_acc_ms2,max_acc_ms2,flow_state,is_attached,lost_frames
2025-11-17 18:04:53.970,EC:69:0B:19:32:8E,74,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 8C 1D 00 00 0A 00 27 01 0A 0F 84 00 00 00 00 00 00 00 00 00,7564,81,10,2.95,3850,132,0,0,0,3.85,0.132,0,0,0,3850,True,0
2025-11-17 18:04:54.990,EC:69:0B:19:32:8E,75,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 8D 1D 00 00 0A 00 26 01 31 0F 65 00 00 00 00 00 00 00 00 00,7565,82,10,2.94,3889,101,0,0,0,3.889,0.101,0,0,0,3889,True,0
2025-11-17 18:04:55.991,EC:69:0B:19:32:8E,76,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 8E 1D 00 00 0A 00 26 01 DF 0E AF 00 00 00 00 00 00 00 00 00,7566,83,10,2.94,3807,175,0,0,0,3.807,0.175,0,0,0,3807,True,0
2025-11-17 18:04:57.991,EC:69:0B:19:32:8E,77,-72,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 90 1D 00 00 0A 00 26 01 E2 0E E0 00 00 00 00 00 00 00 00 00,7568,85,10,2.94,3810,224,0,0,0,3.81,0.224,0,0,0,3810,True,1
2025-11-17 18:04:59.994,EC:69:0B:19:32:8E,78,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 92 1D 00 00 0A 00 26 01 3C 0F 2B 00 00 00 00 00 00 00 00 00,7570,87,10,2.94,3900,43,0,0,0,3.9,0.043,0,0,0,3900,True,1
2025-11-17 18:05:01.023,EC:69:0B:19:32:8E,79,-76,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 93 1D 00 00 0A 00 26 01 DA 0E AE 00 00 00 00 00 00 00 00 00,7571,88,10,2.94,3802,174,0,0,0,3.802,0.174,0,0,0,3802,True,0
2025-11-17 18:05:02.007,EC:69:0B:19:32:8E,80,-71,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 94 1D 00 00 0A 00 26 01 79 0E D0 00 00 00 00 00 00 00 00 00,7572,89,10,2.94,3705,208,0,0,0,3.705,0.208,0,0,0,3705,True,0
2025-11-17 18:05:03.022,EC:69:0B:19:32:8E,81,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 95 1D 00 00 0A 00 26 01 17 0F 4B 00 00 00 00 00 00 00 00 00,7573,90,10,2.94,3863,75,0,0,0,3.863,0.075,0,0,0,3863,True,0
2025-11-17 18:05:05.016,EC:69:0B:19:32:8E,82,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 97 1D 00 00 0A 00 26 01 9C 0E C7 00 00 00 00 00 00 00 00 00,7575,92,10,2.94,3740,199,0,0,0,3.74,0.199,0,0,0,3740,True,1
2025-11-17 18:05:06.040,EC:69:0B:19:32:8E,83,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 98 1D 00 00 0A 00 26 01 DB 0E BE 00 00 00 00 00 00 00 00 00,7576,93,10,2.94,3803,190,0,0,0,3.803,0.19,0,0,0,3803,True,0
2025-11-17 18:05:08.047,EC:69:0B:19:32:8E,84,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 9A 1D 00 00 0A 00 26 01 79 0E A2 01 00 00 00 00 00 00 00 00,7578,95,10,2.94,3705,418,0,0,0,3.705,0.418,0,0,0,3705,True,1
2025-11-17 18:05:10.056,EC:69:0B:19:32:8E,85,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 9C 1D 00 00 0A 00 26 01 26 0F 7A 00 00 00 00 00 00 00 00 00,7580,97,10,2.94,3878,122,0,0,0,3.878,0.122,0,0,0,3878,True,1
2025-11-17 18:05:11.054,EC:69:0B:19:32:8E,86,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 9D 1D 00 00 0A 00 26 01 33 0F 54 00 00 00 00 00 00 00 00 00,7581,98,10,2.94,3891,84,0,0,0,3.891,0.084,0,0,0,3891,True,0
2025-11-17 18:05:13.064,EC:69:0B:19:32:8E,87,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 9F 1D 00 00 0A 00 26 01 6E 0E 0F 01 00 00 00 00 00 00 00 00,7583,100,10,2.94,3694,271,0,0,0,3.694,0.271,0,0,0,3694,True,1
2025-11-17 18:05:14.073,EC:69:0B:19:32:8E,88,-72,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A0 1D 00 00 0A 00 26 01 35 0F 3C 00 00 00 00 00 00 00 00 00,7584,101,10,2.94,3893,60,0,0,0,3.893,0.06,0,0,0,3893,True,0
2025-11-17 18:05:16.079,EC:69:0B:19:32:8E,89,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A2 1D 00 00 0A 00 26 01 F9 0C 57 02 00 00 00 00 00 00 00 00,7586,103,10,2.94,3321,599,0,0,0,3.321,0.599,0,0,0,3321,True,1
2025-11-17 18:05:17.089,EC:69:0B:19:32:8E,90,-71,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A3 1D 00 00 0A 00 26 01 A0 0B 83 02 00 00 00 00 00 00 00 00,7587,104,10,2.94,2976,643,0,0,0,2.976,0.643,0,0,0,2976,True,0
2025-11-17 18:05:18.090,EC:69:0B:19:32:8E,91,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A4 1D 00 00 0A 00 26 01 B7 0D C7 01 00 00 00 00 00 00 00 00,7588,105,10,2.94,3511,455,0,0,0,3.511,0.455,0,0,0,3511,True,0
2025-11-17 18:05:19.104,EC:69:0B:19:32:8E,92,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A5 1D 00 00 0A 00 26 01 FD 0E 85 00 00 00 00 00 00 00 00 00,7589,106,10,2.94,3837,133,0,0,0,3.837,0.133,0,0,0,3837,True,0
2025-11-17 18:05:20.107,EC:69:0B:19:32:8E,93,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A6 1D 00 00 0A 00 26 01 A9 0E 79 00 00 00 00 00 00 00 00 00,7590,107,10,2.94,3753,121,0,0,0,3.753,0.121,0,0,0,3753,True,0
2025-11-17 18:05:21.107,EC:69:0B:19:32:8E,94,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A7 1D 00 00 0A 00 25 01 F2 0E 53 00 00 00 00 00 00 00 00 00,7591,108,10,2.93,3826,83,0,0,0,3.826,0.083,0,0,0,3826,True,0
2025-11-17 18:05:22.123,EC:69:0B:19:32:8E,95,-75,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A8 1D 00 00 0A 00 26 01 D7 0D BE 00 00 00 00 00 00 00 00 00,7592,109,10,2.94,3543,190,0,0,0,3.543,0.19,0,0,0,3543,True,0
2025-11-17 18:05:23.122,EC:69:0B:19:32:8E,96,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A9 1D 00 00 0A 00 24 01 82 08 62 03 00 00 00 00 00 00 00 00,7593,110,10,2.92,2178,866,0,0,0,2.178,0.866,0,0,0,2178,True,0
2025-11-17 18:05:24.118,EC:69:0B:19:32:8E,97,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AA 1D 00 00 0A 00 21 01 40 0D 72 02 00 00 00 00 00 00 00 00,7594,111,10,2.89,3392,626,0,0,0,3.392,0.626,0,0,0,3392,True,0
2025-11-17 18:05:25.144,EC:69:0B:19:32:8E,98,-72,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AB 1D 00 00 0A 00 1C 01 7B 0B 57 02 00 00 00 00 00 00 00 00,7595,112,10,2.84,2939,599,0,0,0,2.939,0.599,0,0,0,2939,True,0
2025-11-17 18:05:26.140,EC:69:0B:19:32:8E,99,-75,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AD 1D 00 00 0A 00 26 01 E8 06 2A 01 00 00 00 00 00 00 00 00,7597,114,10,2.94,1768,298,0,0,0,1.768,0.298,0,0,0,1768,True,1
2025-11-17 18:05:27.157,EC:69:0B:19:32:8E,100,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AE 1D 00 00 0A 00 26 01 4B 06 2D 02 00 00 00 00 00 00 00 00,7598,115,10,2.94,1611,557,0,0,0,1.611,0.557,0,0,0,1611,True,0
2025-11-17 18:05:28.160,EC:69:0B:19:32:8E,101,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AF 1D 00 00 0A 00 26 01 CB 06 B0 01 00 00 00 00 00 00 00 00,7599,116,10,2.94,1739,432,0,0,0,1.739,0.432,0,0,0,1739,True,0
2025-11-17 18:05:29.154,EC:69:0B:19:32:8E,102,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B0 1D 00 00 0A 00 26 01 9A 0B 64 02 00 00 00 00 00 00 00 00,7600,117,10,2.94,2970,612,0,0,0,2.97,0.612,0,0,0,2970,True,0
2025-11-17 18:05:30.171,EC:69:0B:19:32:8E,103,-86,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B1 1D 00 00 0A 00 26 01 F3 0B 26 01 00 00 00 00 00 00 00 00,7601,118,10,2.94,3059,294,0,0,0,3.059,0.294,0,0,0,3059,True,0
2025-11-17 18:05:31.172,EC:69:0B:19:32:8E,104,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B2 1D 00 00 0A 00 26 01 BC 0B 5C 02 00 00 00 00 00 00 00 00,7602,119,10,2.94,3004,604,0,0,0,3.004,0.604,0,0,0,3004,True,0
2025-11-17 18:05:32.172,EC:69:0B:19:32:8E,105,-75,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B3 1D 00 00 0A 00 26 01 5B 0A BB 01 00 00 00 00 00 00 00 00,7603,120,10,2.94,2651,443,0,0,0,2.651,0.443,0,0,0,2651,True,0
2025-11-17 18:05:33.175,EC:69:0B:19:32:8E,106,-77,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B4 1D 00 00 0A 00 26 01 69 0B 9A 02 00 00 00 00 00 00 00 00,7604,121,10,2.94,2921,666,0,0,0,2.921,0.666,0,0,0,2921,True,0
2025-11-17 18:05:34.174,EC:69:0B:19:32:8E,107,-76,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B5 1D 00 00 0A 00 26 01 A5 0C FD 01 00 00 00 00 00 00 00 00,7605,122,10,2.94,3237,509,0,0,0,3.237,0.509,0,0,0,3237,True,0
