Timestamp,MAC_Address,Frame_Number,RSSI,Data_Size,Raw_Hex_Data,frame_count,frame_type,vbat,mean_mag_z,sd_mag_z,mean_acc,sd_acc,max_acc,mean_mag_z_mt,sd_mag_z_mt,mean_acc_g,sd_acc_g,max_acc_g,flow_state,is_attached,lost_frames
2025-11-17 17:55:06.052,EC:69:0B:19:32:8E,28,-75,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 40 1B 00 00 0A 00 26 01 11 0E 95 00 00 00 00 00 00 00 00 00,6976,10,9.728,4353,-27378,0,0,0,4.353,-27.378,0.0,0.0,0.0,4353,True,0
2025-11-17 17:55:07.052,EC:69:0B:19:32:8E,29,-84,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 41 1B 00 00 0A 00 26 01 C8 0D 83 00 00 00 00 00 00 00 00 00,6977,10,9.728,-14335,-31987,0,0,0,-14.335,-31.987,0.0,0.0,0.0,14335,True,0
2025-11-17 17:55:11.073,EC:69:0B:19:32:8E,30,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 45 1B 00 00 0A 00 26 01 29 0E 93 00 00 00 00 00 00 00 00 00,6981,10,9.728,10497,-27890,0,0,0,10.497,-27.89,0.0,0.0,0.0,10497,True,3
2025-11-17 17:55:12.084,EC:69:0B:19:32:8E,31,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 46 1B 00 00 0A 00 26 01 CD 0D 81 00 00 00 00 00 00 00 00 00,6982,10,9.728,-13055,-32499,0,0,0,-13.055,-32.499,0.0,0.0,0.0,13055,True,0
2025-11-17 17:55:17.085,EC:69:0B:19:32:8E,32,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 4B 1B 00 00 0A 00 26 01 E1 0D 7F 00 00 00 00 00 00 00 00 00,6987,10,9.728,-7935,32525,0,0,0,-7.935,32.525,0.0,0.0,0.0,7935,True,4
2025-11-17 17:55:18.086,EC:69:0B:19:32:8E,33,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 4C 1B 00 00 0A 00 25 01 E7 0D 6A 00 00 00 00 00 00 00 00 00,6988,10,9.472,-6399,27149,0,0,0,-6.399,27.149,0.0,0.0,0.0,6399,True,0
2025-11-17 17:55:19.090,EC:69:0B:19:32:8E,34,-72,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 4D 1B 00 00 0A 00 26 01 26 0E A5 00 00 00 00 00 00 00 00 00,6989,10,9.728,9729,-23282,0,0,0,9.729,-23.282,0.0,0.0,0.0,9729,True,0
2025-11-17 17:55:21.106,EC:69:0B:19:32:8E,35,-84,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 4F 1B 00 00 0A 00 25 01 06 0E 91 00 00 00 00 00 00 00 00 00,6991,10,9.472,1537,-28402,0,0,0,1.537,-28.402,0.0,0.0,0.0,1537,True,1
2025-11-17 17:55:22.117,EC:69:0B:19:32:8E,36,-83,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 50 1B 00 00 0A 00 24 01 C6 0D BC 00 00 00 00 00 00 00 00 00,6992,10,9.216,-14847,-17395,0,0,0,-14.847,-17.395,0.0,0.0,0.0,14847,True,0
2025-11-17 17:55:23.117,EC:69:0B:19:32:8E,37,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 51 1B 00 00 0A 00 1D 01 04 0E 95 00 00 00 00 00 00 00 00 00,6993,10,7.424,1025,-27378,0,0,0,1.025,-27.378,0.0,0.0,0.0,1025,True,0
2025-11-17 17:55:24.139,EC:69:0B:19:32:8E,38,-76,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 52 1B 00 00 0A 00 08 01 0B 0E CA 00 00 00 00 00 00 00 00 00,6994,10,2.048,2817,-13810,0,0,0,2.817,-13.81,0.0,0.0,0.0,2817,True,0
2025-11-17 17:55:27.132,EC:69:0B:19:32:8E,39,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 56 1B 00 00 0A 00 26 01 A1 0D 6D 00 00 00 00 00 00 00 00 00,6998,10,9.728,-24319,27917,0,0,0,-24.319,27.917,0.0,0.0,0.0,24319,True,3
2025-11-17 17:55:28.146,EC:69:0B:19:32:8E,40,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 57 1B 00 00 0A 00 26 01 F6 0D 95 00 00 00 00 00 00 00 00 00,6999,10,9.728,-2559,-27379,0,0,0,-2.559,-27.379,0.0,0.0,0.0,2559,True,0
2025-11-17 17:55:30.148,EC:69:0B:19:32:8E,41,-79,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 59 1B 00 00 0A 00 26 01 C5 0D 6E 00 00 00 00 00 00 00 00 00,7001,10,9.728,-15103,28173,0,0,0,-15.103,28.173,0.0,0.0,0.0,15103,True,1
